community,group_authors,leading_value,leading_value_authors,leading_value_share,top_three
336,10,Nazareth Hospital,3,0.3,"Nazareth Hospital (3, 30.0%); St. Mary Medical Center (2, 20.0%); West Virginia University (2, 20.0%)"
337,10,"NMC Genetics India Pvt. Ltd. Gurugram, 122001, Haryana, India",4,0.4,"NMC Genetics India Pvt. Ltd. Gurugram, 122001, Haryana, India (4, 40.0%); Lovely Professional University (3, 30.0%); Army Hospital Research and Referral (1, 10.0%)"
338,10,Sir Run Run Shaw Hospital of Zhejiang University School of Medicine,5,0.5,"Sir Run Run Shaw Hospital of Zhejiang University School of Medicine (5, 50.0%); Second Affiliated Hospital of Zhejiang University School of Medicine (3, 30.0%); Department of Rehabilitation, Wenzhou Hospital of Integrated Traditional Chinese and Western Medicine, 325000, Wenzhou, China (1, 10.0%)"
339,10,Central South University,5,0.5,"Central South University (5, 50.0%); Xiangya Hospital Central South University (4, 40.0%); The First Hospital of Changsha (1, 10.0%)"
340,10,Jeonbuk National University,4,0.4,"Jeonbuk National University (4, 40.0%); Basgenbio Inc., Seoul, Republic of Korea (3, 30.0%); Basgenbio, Seoul, South Korea. (2, 20.0%)"
341,9,"Etiome Inc, Cambridge, MA;",3,0.3333333333333333,"Etiome Inc, Cambridge, MA; (3, 33.3%); Flagship Pioneering Inc (3, 33.3%); Vanderbilt University Medical Center (3, 33.3%)"
342,9,Capital Medical University,9,1.0,"Capital Medical University (9, 100.0%)"
343,9,Xi'an Jiaotong University,9,1.0,"Xi'an Jiaotong University (9, 100.0%)"
344,9,Evotec SE,9,1.0,"Evotec SE (9, 100.0%)"
345,9,University of Toronto,9,1.0,"University of Toronto (9, 100.0%)"
346,9,Kursk State Medical University,7,0.7777777777777778,"Kursk State Medical University (7, 77.8%); Belgorod National Research University (1, 11.1%); Department of General Hygiene, 3 Karl Marx Street, Kursk 305041, Russian Federation. (1, 11.1%)"
347,9,First Affiliated Hospital of Guangzhou Medical University,7,0.7777777777777778,"First Affiliated Hospital of Guangzhou Medical University (7, 77.8%); Guangzhou Medical University (2, 22.2%)"
348,9,Shanghai East Hospital,9,1.0,"Shanghai East Hospital (9, 100.0%)"
349,9,University of Oxford,3,0.3333333333333333,"University of Oxford (3, 33.3%); Leiden University Medical Center (2, 22.2%); NIHR Oxford Musculoskeletal Biomedical Research Centre (1, 11.1%)"
350,9,Zhejiang University,9,1.0,"Zhejiang University (9, 100.0%)"
351,9,Ningbo University,9,1.0,"Ningbo University (9, 100.0%)"
352,9,First Hospital of Jilin University,9,1.0,"First Hospital of Jilin University (9, 100.0%)"
353,9,Guangzhou University of Chinese Medicine,7,0.7777777777777778,"Guangzhou University of Chinese Medicine (7, 77.8%); Chongqing Traditional Chinese Medicine Hospital (1, 11.1%); College of Traditional Chinese Medicine, Zhanjiang University of Science and Technology, Zhanjiang, Guangdong, China (1, 11.1%)"
354,9,Cleveland Clinic,7,0.7777777777777778,"Cleveland Clinic (7, 77.8%); Herbert Irving Comprehensive Cancer Center (2, 22.2%)"
355,9,First Hospital of China Medical University,9,1.0,"First Hospital of China Medical University (9, 100.0%)"
356,9,First Hospital of China Medical University,9,1.0,"First Hospital of China Medical University (9, 100.0%)"
357,9,University of Arkansas for Medical Sciences,7,0.7777777777777778,"University of Arkansas for Medical Sciences (7, 77.8%); Universidade de São Paulo (1, 11.1%); Unknown institution (1, 11.1%)"
358,9,Newcastle University,4,0.4444444444444444,"Newcastle University (4, 44.4%); Royal Victoria Infirmary (2, 22.2%); Harvard University (1, 11.1%)"
359,9,Xi'an Jiaotong University,7,0.7777777777777778,"Xi'an Jiaotong University (7, 77.8%); Second Affiliated Hospital of Xi'an Jiaotong University (2, 22.2%)"
360,9,Sichuan Peoples Hospital of Sichuan Academy of Medical Sciences,5,0.5555555555555556,"Sichuan Peoples Hospital of Sichuan Academy of Medical Sciences (5, 55.6%); University of Electronic Science and Technology of China (3, 33.3%); Sichuan Academy of Medical Sciences & Sichuan Provincial People's Hospital (1, 11.1%)"
361,9,"University of California, Los Angeles",4,0.4444444444444444,"University of California, Los Angeles (4, 44.4%); Duke University (3, 33.3%); Medical University of South Carolina (2, 22.2%)"
362,9,University of Southampton,7,0.7777777777777778,"University of Southampton (7, 77.8%); AIT Austrian Institute of Technology GmbH (1, 11.1%); Nikon X Tek Systems Ltd (1, 11.1%)"
363,9,Taipei Medical University,5,0.5555555555555556,"Taipei Medical University (5, 55.6%); Hanyang University (2, 22.2%); Institute of Biomedical Sciences, Academia Sinica (1, 11.1%)"
364,9,Zhejiang University,9,1.0,"Zhejiang University (9, 100.0%)"
365,9,Nanchang University,6,0.6666666666666666,"Nanchang University (6, 66.7%); Central South University (2, 22.2%); First Affiliated Hospital of Nanchang University (1, 11.1%)"
366,9,Ada Health GmbH,8,0.8888888888888888,"Ada Health GmbH (8, 88.9%); University Hospital Carl Gustav Carus (1, 11.1%)"
367,9,First Affiliated Hospital of Anhui Medical University,9,1.0,"First Affiliated Hospital of Anhui Medical University (9, 100.0%)"
368,9,Second Hospital of Anhui Medical University,9,1.0,"Second Hospital of Anhui Medical University (9, 100.0%)"
369,9,中山大学附属第三医院耳鼻咽喉-头颈外科，广州 510630,9,1.0,"中山大学附属第三医院耳鼻咽喉-头颈外科，广州 510630 (9, 100.0%)"
370,9,Huadong Hospital,8,0.8888888888888888,"Huadong Hospital (8, 88.9%); Shanghai Jiao Tong University (1, 11.1%)"
371,9,First Affiliated Hospital of Zhengzhou University,7,0.7777777777777778,"First Affiliated Hospital of Zhengzhou University (7, 77.8%); Nanjing Medical University (1, 11.1%); Sixth Medical Center of PLA General Hospital (1, 11.1%)"
372,9,First Affiliated Hospital of Guangzhou University of Chinese Medicine,3,0.3333333333333333,"First Affiliated Hospital of Guangzhou University of Chinese Medicine (3, 33.3%); Guangzhou University of Chinese Medicine (3, 33.3%); Hongdu traditional Chinese Medicine Hospital, Nanchang, Jiangxi, China (1, 11.1%)"
373,9,Zhejiang Chinese Medical University,8,0.8888888888888888,"Zhejiang Chinese Medical University (8, 88.9%); Sun Yat-sen University (1, 11.1%)"
374,9,First Hospital of Jilin University,9,1.0,"First Hospital of Jilin University (9, 100.0%)"
375,9,Affiliated Hospital of North Sichuan Medical College,8,0.8888888888888888,"Affiliated Hospital of North Sichuan Medical College (8, 88.9%); Department of Urology, Langzhong People’s Hospital, Langzhong, China, ; (1, 11.1%)"
376,9,Peking University First Hospital,7,0.7777777777777778,"Peking University First Hospital (7, 77.8%); Peking University (2, 22.2%)"
377,9,Anhui Medical University,4,0.4444444444444444,"Anhui Medical University (4, 44.4%); Chaohu Hospital of Anhui Medical University (3, 33.3%); First Affiliated Hospital of Anhui Medical University (1, 11.1%)"
378,9,Shaoxing University,3,0.3333333333333333,"Shaoxing University (3, 33.3%); Zhejiang University (3, 33.3%); Shaoxing People's Hospital (2, 22.2%)"
379,9,Amsterdam Neuroscience,5,0.5555555555555556,"Amsterdam Neuroscience (5, 55.6%); Murdoch Children's Research Institute (2, 22.2%); Amsterdam University Medical Centers (1, 11.1%)"
380,9,Peking University,6,0.6666666666666666,"Peking University (6, 66.7%); Guangzhou Medical University (1, 11.1%); Suzhou Guangji Hospital (1, 11.1%)"
381,9,Sun Yat-sen University,8,0.8888888888888888,"Sun Yat-sen University (8, 88.9%); Des Moines University (1, 11.1%)"
382,9,Union Hospital Tongji Medical College Huazhong University of Science and Technology,9,1.0,"Union Hospital Tongji Medical College Huazhong University of Science and Technology (9, 100.0%)"
383,9,Hunan University of Traditional Chinese Medicine,8,0.8888888888888888,"Hunan University of Traditional Chinese Medicine (8, 88.9%); Zhejiang Chinese Medical University (1, 11.1%)"
384,9,Fujian Provincial Hospital,4,0.4444444444444444,"Fujian Provincial Hospital (4, 44.4%); Union Hospital (4, 44.4%); Fujian Medical University (1, 11.1%)"
385,9,South China University of Technology,6,0.6666666666666666,"South China University of Technology (6, 66.7%); Cleveland Clinic (1, 11.1%); Guangzhou Medical University (1, 11.1%)"
386,9,"Maternal and Child Healthcare Hospital of Longhua District, Shenzhen, China",6,0.6666666666666666,"Maternal and Child Healthcare Hospital of Longhua District, Shenzhen, China (6, 66.7%); Sun Yat-sen University (3, 33.3%)"
387,9,Shanghai Jiao Tong University,8,0.8888888888888888,"Shanghai Jiao Tong University (8, 88.9%); Eye & ENT Hospital of Fudan University (1, 11.1%)"
388,9,Jilin University,5,0.5555555555555556,"Jilin University (5, 55.6%); First Hospital of Jilin University (4, 44.4%)"
389,9,Chengdu University of Traditional Chinese Medicine,8,0.8888888888888888,"Chengdu University of Traditional Chinese Medicine (8, 88.9%); Guangxi University (1, 11.1%)"
390,9,Norfolk and Norwich University Hospital,5,0.5555555555555556,"Norfolk and Norwich University Hospital (5, 55.6%); University of East Anglia (3, 33.3%); Quadram Institute (1, 11.1%)"
391,9,Second Affiliated Hospital of Nanchang University,9,1.0,"Second Affiliated Hospital of Nanchang University (9, 100.0%)"
392,9,Guangzhou University of Chinese Medicine,9,1.0,"Guangzhou University of Chinese Medicine (9, 100.0%)"
393,9,National Taiwan University,4,0.4444444444444444,"National Taiwan University (4, 44.4%); Taipei Medical University (3, 33.3%); Chang Gung Memorial Hospital (1, 11.1%)"
394,9,Beijing Chao-Yang Hospital,9,1.0,"Beijing Chao-Yang Hospital (9, 100.0%)"
395,9,Baycrest Centre for Geriatric Care,9,1.0,"Baycrest Centre for Geriatric Care (9, 100.0%)"
396,9,The University of Osaka,9,1.0,"The University of Osaka (9, 100.0%)"
397,9,Second Affiliated Hospital of Kunming Medical College,6,0.6666666666666666,"Second Affiliated Hospital of Kunming Medical College (6, 66.7%); Department of Urology, 920th Hospital of Joint Logistics Support Force of Chinese People's Liberation Army, Kunming, Yunnan Province, China. (1, 11.1%); Kunming Medical University (1, 11.1%)"
398,9,Hospital of Chengdu University of Traditional Chinese,5,0.5555555555555556,"Hospital of Chengdu University of Traditional Chinese (5, 55.6%); Chengdu University of Traditional Chinese Medicine (2, 22.2%); Fuling District Hospital of Traditional Chinese Medicine (1, 11.1%)"
399,9,Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology,9,1.0,"Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology (9, 100.0%)"
400,9,Colgate University,9,1.0,"Colgate University (9, 100.0%)"
401,9,Lanzhou University Second Hospital,6,0.6666666666666666,"Lanzhou University Second Hospital (6, 66.7%); Lanzhou University (2, 22.2%); Department of Gastrointestinal Surgery, Jiangxi Province Hospital of Integrated Chinese and Western Medicine, Nanchang, Jiangxi, China (1, 11.1%)"
402,9,Suzhou Municipal Hospital,6,0.6666666666666666,"Suzhou Municipal Hospital (6, 66.7%); Jiangsu Province Hospital (1, 11.1%); Nanjing University (1, 11.1%)"
403,9,Peking University,8,0.8888888888888888,"Peking University (8, 88.9%); Peking University First Hospital (1, 11.1%)"
404,9,Yonsei University,7,0.7777777777777778,"Yonsei University (7, 77.8%); Korea Institute of Radiological and Medical Sciences (2, 22.2%)"
405,9,King Abdulaziz University,3,0.3333333333333333,"King Abdulaziz University (3, 33.3%); Shaqra University (2, 22.2%); Taibah University (2, 22.2%)"
406,9,China Academy of Chinese Medical Sciences,5,0.5555555555555556,"China Academy of Chinese Medical Sciences (5, 55.6%); Beijing University of Chinese Medicine (4, 44.4%)"
407,9,Huazhong Agricultural University,8,0.8888888888888888,"Huazhong Agricultural University (8, 88.9%); LongPing HighTech Maize Innovation Center, Zhengzhou 450041, China (1, 11.1%)"
408,9,Nankai University,6,0.6666666666666666,"Nankai University (6, 66.7%); Tianjin Medical University (3, 33.3%)"
409,9,Chengdu University of Traditional Chinese Medicine,6,0.6666666666666666,"Chengdu University of Traditional Chinese Medicine (6, 66.7%); Sichuan University (2, 22.2%); Chengdu Second People's Hospital (1, 11.1%)"
410,9,Beijing University of Chinese Medicine,8,0.8888888888888888,"Beijing University of Chinese Medicine (8, 88.9%); Rutgers, The State University of New Jersey (1, 11.1%)"
411,9,University of Massachusetts Chan Medical School,5,0.5555555555555556,"University of Massachusetts Chan Medical School (5, 55.6%); Nationwide Children's Hospital (3, 33.3%); Washington University in St. Louis (1, 11.1%)"
412,9,First Affiliated Hospital of Anhui Medical University,8,0.8888888888888888,"First Affiliated Hospital of Anhui Medical University (8, 88.9%); Second Hospital of Anhui Medical University (1, 11.1%)"
413,9,University of Arizona,7,0.7777777777777778,"University of Arizona (7, 77.8%); University of Kansas Medical Center (1, 11.1%); University of South Carolina (1, 11.1%)"
414,9,Unknown institution,8,0.8888888888888888,"Unknown institution (8, 88.9%); University of California, San Diego (1, 11.1%)"
415,9,Central South University,9,1.0,"Central South University (9, 100.0%)"
416,9,Southern Medical University,8,0.8888888888888888,"Southern Medical University (8, 88.9%); Department of Radiation Oncology, Yunfu People's Hospital, Yunfu, China (1, 11.1%)"
417,9,Université de Sherbrooke,4,0.4444444444444444,"Université de Sherbrooke (4, 44.4%); Université Côte d'Azur (3, 33.3%); Imeka Solutions Inc., Sherbrooke, QC, Canada (2, 22.2%)"
418,9,"Fuwai Hospital, CAMS&PUMC",8,0.8888888888888888,"Fuwai Hospital, CAMS&PUMC (8, 88.9%); Southern Medical University (1, 11.1%)"
419,9,Shenyang Medical College,8,0.8888888888888888,"Shenyang Medical College (8, 88.9%); Shenyang Center for Disease Control and Prevention (1, 11.1%)"
420,9,Shaoxing University,9,1.0,"Shaoxing University (9, 100.0%)"
421,9,Biomedical Research Foundation of the Academy of Athens,3,0.3333333333333333,"Biomedical Research Foundation of the Academy of Athens (3, 33.3%); National and Kapodistrian University of Athens (3, 33.3%); ANTISEL S.A., Athens, Greece (1, 11.1%)"
422,9,Al al-Bayt University,1,0.1111111111111111,"Al al-Bayt University (1, 11.1%); Al-Ahliyya Amman University (1, 11.1%); CSMIS Department, Oman College of Management and Technology, 320, Barka, Oman (1, 11.1%)"
423,9,University of Pittsburgh,7,0.7777777777777778,"University of Pittsburgh (7, 77.8%); Paradigm4, Inc., Suite 360, 281 Winter Street, Waltham, MA, 02451, USA (2, 22.2%)"
424,9,Xiyuan Hospital,6,0.6666666666666666,"Xiyuan Hospital (6, 66.7%); China Academy of Chinese Medical Sciences (2, 22.2%); China-Japan Friendship Hospital (1, 11.1%)"
425,9,University of Edinburgh,9,1.0,"University of Edinburgh (9, 100.0%)"
426,9,First Affiliated Hospital of Anhui Medical University,8,0.8888888888888888,"First Affiliated Hospital of Anhui Medical University (8, 88.9%); Peking University First Hospital (1, 11.1%)"
427,9,Chinese Academy of Medical Sciences & Peking Union Medical College,7,0.7777777777777778,"Chinese Academy of Medical Sciences & Peking Union Medical College (7, 77.8%); Beijing Tongren Hospital (1, 11.1%); Peking University Cancer Hospital (1, 11.1%)"
428,9,Thomas J Watson Research Center,8,0.8888888888888888,"Thomas J Watson Research Center (8, 88.9%); IBM Argentina SA (1, 11.1%)"
429,9,Southeast University,8,0.8888888888888888,"Southeast University (8, 88.9%); Zhongda Hospital Southeast University (1, 11.1%)"
430,9,Queen Mary University of London,9,1.0,"Queen Mary University of London (9, 100.0%)"
431,9,University of Ottawa,6,0.6666666666666666,"University of Ottawa (6, 66.7%); Ottawa Hospital (2, 22.2%); Seven Oaks General Hospital (1, 11.1%)"
432,9,Peking Union Medical College Hospital,9,1.0,"Peking Union Medical College Hospital (9, 100.0%)"
433,9,Southern Medical University,8,0.8888888888888888,"Southern Medical University (8, 88.9%); Chinese University of Hong Kong (1, 11.1%)"
434,9,Stanford University,9,1.0,"Stanford University (9, 100.0%)"
435,9,China Academy of Chinese Medical Sciences,9,1.0,"China Academy of Chinese Medical Sciences (9, 100.0%)"
436,8,First Affiliated Hospital of GuangXi Medical University,7,0.875,"First Affiliated Hospital of GuangXi Medical University (7, 87.5%); Guangxi Medical University (1, 12.5%)"
437,8,Affiliated Hospital of Qingdao University,8,1.0,"Affiliated Hospital of Qingdao University (8, 100.0%)"
438,8,Second Hospital of Hebei Medical University,8,1.0,"Second Hospital of Hebei Medical University (8, 100.0%)"
439,8,Zhejiang Shuren University,8,1.0,"Zhejiang Shuren University (8, 100.0%)"
440,8,Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology,5,0.625,"Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology (5, 62.5%); Chengdu University of Traditional Chinese Medicine (1, 12.5%); Southern Medical University (1, 12.5%)"
441,8,First Hospital of Lanzhou University,3,0.375,"First Hospital of Lanzhou University (3, 37.5%); Chengdu University (1, 12.5%); Department of Obstetrics and Gynecology, Enshi Tujia and Miao Autonomous Prefecture Central Hospital, Enshi, Hubei, China (1, 12.5%)"
442,8,First Affiliated Hospital of GuangXi Medical University,7,0.875,"First Affiliated Hospital of GuangXi Medical University (7, 87.5%); Guangxi Minzu University (1, 12.5%)"
443,8,Shanghai University of Traditional Chinese Medicine,8,1.0,"Shanghai University of Traditional Chinese Medicine (8, 100.0%)"
444,8,Shanghai Jiao Tong University,8,1.0,"Shanghai Jiao Tong University (8, 100.0%)"
445,8,Union Hospital,8,1.0,"Union Hospital (8, 100.0%)"
446,8,University of Oxford,7,0.875,"University of Oxford (7, 87.5%); University of Bristol (1, 12.5%)"
447,8,Zhejiang Chinese Medical University,7,0.875,"Zhejiang Chinese Medical University (7, 87.5%); Zhejiang Provincial People's Hospital (1, 12.5%)"
448,8,West China Hospital of Sichuan University,7,0.875,"West China Hospital of Sichuan University (7, 87.5%); Sichuan University (1, 12.5%)"
449,8,China Academy of Chinese Medical Sciences,7,0.875,"China Academy of Chinese Medical Sciences (7, 87.5%); Guangdong Pharmaceutical University (1, 12.5%)"
450,8,First People's Hospital of Kunshan,7,0.875,"First People's Hospital of Kunshan (7, 87.5%); Peking University People's Hospital (1, 12.5%)"
451,8,Southern Medical University,8,1.0,"Southern Medical University (8, 100.0%)"
452,8,Yue Bei People's Hospital,8,1.0,"Yue Bei People's Hospital (8, 100.0%)"
453,8,West Virginia University,8,1.0,"West Virginia University (8, 100.0%)"
454,8,Wuxi People's Hospital,8,1.0,"Wuxi People's Hospital (8, 100.0%)"
455,8,Shanghai Sixth People's Hospital,5,0.625,"Shanghai Sixth People's Hospital (5, 62.5%); Shanghai Eighth People Hospital (2, 25.0%); Harbin Medical University (1, 12.5%)"
456,8,Peking University Third Hospital,8,1.0,"Peking University Third Hospital (8, 100.0%)"
457,8,Nanfang Hospital,7,0.875,"Nanfang Hospital (7, 87.5%); Hospital of Stomatology, Sun Yat-sen University (1, 12.5%)"
458,8,First Affiliated Hospital of Sun Yat-sen University,8,1.0,"First Affiliated Hospital of Sun Yat-sen University (8, 100.0%)"
459,8,"NNEdPro Global Institute For Food Nutrition and Health, Cambridge, United Kingdom",8,1.0,"NNEdPro Global Institute For Food Nutrition and Health, Cambridge, United Kingdom (8, 100.0%)"
460,8,Nanchang University,5,0.625,"Nanchang University (5, 62.5%); First Affiliated Hospital of Nanchang University (3, 37.5%)"
461,8,Peking University People's Hospital,4,0.5,"Peking University People's Hospital (4, 50.0%); Nanchang University (2, 25.0%); Chinese PLA General Hospital (1, 12.5%)"
462,8,First Hospital of Jilin University,6,0.75,"First Hospital of Jilin University (6, 75.0%); Department of Neurosurgery, Qilu Hospital of Shandong University Dezhou Hospital, Dezhou, China (1, 12.5%); Second Affiliated Hospital of Jilin University (1, 12.5%)"
463,8,First Affiliated Hospital of Chongqing Medical University,8,1.0,"First Affiliated Hospital of Chongqing Medical University (8, 100.0%)"
464,8,Shandong University of Traditional Chinese Medicine,4,0.5,"Shandong University of Traditional Chinese Medicine (4, 50.0%); Affiliated Hospital of Shandong University of Traditional Chinese Medicine (2, 25.0%); Department of Cardiology, Dongying People’s Hospital (Dongying Hospital of Shandong Provincial Hospital Group), Dongying, Shandong Province, China (2, 25.0%)"
465,8,Chengdu University of Traditional Chinese Medicine,6,0.75,"Chengdu University of Traditional Chinese Medicine (6, 75.0%); Hospital of Chengdu University of Traditional Chinese (2, 25.0%)"
466,8,University of Western Australia,5,0.625,"University of Western Australia (5, 62.5%); Perron Institute for Neurological and Translational Science (2, 25.0%); The University of Notre Dame Australia (1, 12.5%)"
467,8,The University of Sydney,7,0.875,"The University of Sydney (7, 87.5%); University of Edinburgh (1, 12.5%)"
468,8,Shanghai University of Traditional Chinese Medicine,5,0.625,"Shanghai University of Traditional Chinese Medicine (5, 62.5%); Second Department of Vascular Anomalies Disease, Shanghai TCM-Integrated Hospital, Shanghai, China (3, 37.5%)"
469,8,Second Xiangya Hospital of Central South University,8,1.0,"Second Xiangya Hospital of Central South University (8, 100.0%)"
470,8,Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology,7,0.875,"Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology (7, 87.5%); Renmin Hospital of Wuhan University (1, 12.5%)"
471,8,Beijing Hospital,8,1.0,"Beijing Hospital (8, 100.0%)"
472,8,Chinese University of Hong Kong,5,0.625,"Chinese University of Hong Kong (5, 62.5%); Tongji University (2, 25.0%); Chengdu University of Traditional Chinese Medicine (1, 12.5%)"
473,8,Xi'an Jiaotong University,7,0.875,"Xi'an Jiaotong University (7, 87.5%); Fifth Affiliated Hospital of Sun Yat-sen University (1, 12.5%)"
474,8,Soochow University,6,0.75,"Soochow University (6, 75.0%); First Affiliated Hospital of Anhui Medical University (1, 12.5%); Nanjing General Hospital of Nanjing Military Command (1, 12.5%)"
475,8,Xuan Wu Hospital of the Capital Medical University,8,1.0,"Xuan Wu Hospital of the Capital Medical University (8, 100.0%)"
476,8,Southern Medical University,7,0.875,"Southern Medical University (7, 87.5%); Shanghai Cancer Institute (1, 12.5%)"
477,8,Fudan University,8,1.0,"Fudan University (8, 100.0%)"
478,8,Bekhterev National Medical Research Center for Psychiatry and Neurology,5,0.625,"Bekhterev National Medical Research Center for Psychiatry and Neurology (5, 62.5%); First Pavlov State Medical University of St. Petersburg (2, 25.0%); Genotek (Russia) (1, 12.5%)"
479,8,University of Science and Technology of China,6,0.75,"University of Science and Technology of China (6, 75.0%); Hefei University of Technology (1, 12.5%); Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology (1, 12.5%)"
480,8,Second Hospital of Hebei Medical University,8,1.0,"Second Hospital of Hebei Medical University (8, 100.0%)"
481,8,Dali University,6,0.75,"Dali University (6, 75.0%); Princess Margaret Cancer Centre (1, 12.5%); Yunnan Key Laboratory of Screening and Research on Anti-pathogenic Plant Resources from West Yunnan (Cultivation), Dali, Yunnan, China (1, 12.5%)"
482,8,Jiangsu Province Hospital,8,1.0,"Jiangsu Province Hospital (8, 100.0%)"
483,8,Yonsei University,8,1.0,"Yonsei University (8, 100.0%)"
484,8,Guangzhou University of Chinese Medicine,4,0.5,"Guangzhou University of Chinese Medicine (4, 50.0%); Shenzhen Traditional Chinese Medicine Hospital (3, 37.5%); Ruikang Affiliated Hospital of Guangxi Medical University (1, 12.5%)"
485,8,Southern Medical University,7,0.875,"Southern Medical University (7, 87.5%); Jiangmen Central Hospital (1, 12.5%)"
486,8,Hunan University of Traditional Chinese Medicine,6,0.75,"Hunan University of Traditional Chinese Medicine (6, 75.0%); Department of Oncology, Doumen Qiaoli Hospital of Traditional Chinese Medicine, Zhuhai, China (1, 12.5%); Fangchenggang Hospital of Traditional Chinese Medicine, Fangchenggang, Guangxi, China. (1, 12.5%)"
487,8,Anhui Medical University,5,0.625,"Anhui Medical University (5, 62.5%); Second Hospital of Anhui Medical University (2, 25.0%); First Affiliated Hospital of Anhui Medical University (1, 12.5%)"
488,8,Fox Chase Cancer Center,8,1.0,"Fox Chase Cancer Center (8, 100.0%)"
489,8,Istituto Ortopedico Rizzoli,7,0.875,"Istituto Ortopedico Rizzoli (7, 87.5%); Azienda Ospedaliera Carlo Poma (1, 12.5%)"
490,8,Zhongshan People's Hospital,8,1.0,"Zhongshan People's Hospital (8, 100.0%)"
491,8,Nanjing University,5,0.625,"Nanjing University (5, 62.5%); Nanjing Medical University (1, 12.5%); Nanjing University of Chinese Medicine (1, 12.5%)"
492,8,Chinese PLA General Hospital,6,0.75,"Chinese PLA General Hospital (6, 75.0%); Hebei North University (1, 12.5%); Peking University (1, 12.5%)"
493,8,Tongji University,4,0.5,"Tongji University (4, 50.0%); First Affiliated Hospital of Chongqing Medical University (1, 12.5%); Independent Researcher (1, 12.5%)"
494,8,Huazhong University of Science and Technology,4,0.5,"Huazhong University of Science and Technology (4, 50.0%); Tongji Hospital Affiliated to Tongji Medical College of Huazhong University of Science & Technology (3, 37.5%); Wuhan Central Hospital Affiliated to Tongji Medical College of Huazhong University of Science and Technology (1, 12.5%)"
495,8,Pusan National University,4,0.5,"Pusan National University (4, 50.0%); Pusan National University Yangsan Hospital (2, 25.0%); Gachon University Gil Medical Center (1, 12.5%)"
496,8,University of Bath,4,0.5,"University of Bath (4, 50.0%); Bristol Royal Infirmary (3, 37.5%); Royal United Hospital Bath NHS Trust (1, 12.5%)"
497,8,Novartis Pharmaceuticals UK Ltd,3,0.375,"Novartis Pharmaceuticals UK Ltd (3, 37.5%); Novartis, Global RWE , Hyderabad , (2, 25.0%); Novartis, Global RWE , Selangor , (1, 12.5%)"
498,8,Union Hospital Tongji Medical College Huazhong University of Science and Technology,7,0.875,"Union Hospital Tongji Medical College Huazhong University of Science and Technology (7, 87.5%); Wuhan Central Hospital Affiliated to Tongji Medical College of Huazhong University of Science and Technology (1, 12.5%)"
499,8,Sichuan University,8,1.0,"Sichuan University (8, 100.0%)"
500,8,Guangzhou University of Chinese Medicine,7,0.875,"Guangzhou University of Chinese Medicine (7, 87.5%); First Affiliated Hospital of Guangzhou University of Chinese Medicine (1, 12.5%)"
501,8,China-Japan Friendship Hospital,8,1.0,"China-Japan Friendship Hospital (8, 100.0%)"
502,8,Zhejiang University,5,0.625,"Zhejiang University (5, 62.5%); Zhejiang Center for Disease Control and Prevention (3, 37.5%)"
503,8,First Affiliated Hospital of Wenzhou Medical University,3,0.375,"First Affiliated Hospital of Wenzhou Medical University (3, 37.5%); Ospedale Sandro Pertini (2, 25.0%); Medicine Department, Internal Medicine Unit, Budrio Hospital Azienda USL, Budrio, 40054, Bologna, Italy. Electronic address: sirio.fiorino@ausl.bologna.it. (1, 12.5%)"
504,8,Tongji Medical College of Huazhong University of Science and Technology,7,0.875,"Tongji Medical College of Huazhong University of Science and Technology (7, 87.5%); Zhongnan Hospital of Wuhan University (1, 12.5%)"
505,8,Fourth Affiliated Hospital of Zhejiang University School of Medicine,7,0.875,"Fourth Affiliated Hospital of Zhejiang University School of Medicine (7, 87.5%); Second Affiliated Hospital of Zhejiang University School of Medicine (1, 12.5%)"
506,8,Southern Medical University,7,0.875,"Southern Medical University (7, 87.5%); Fuwai Hospital, CAMS&PUMC (1, 12.5%)"
507,8,Zhejiang University,8,1.0,"Zhejiang University (8, 100.0%)"
508,8,First Hospital of Jilin University,7,0.875,"First Hospital of Jilin University (7, 87.5%); Soochow University (1, 12.5%)"
509,8,Renmin Hospital of Wuhan University,8,1.0,"Renmin Hospital of Wuhan University (8, 100.0%)"
510,8,Henan University,5,0.625,"Henan University (5, 62.5%); Henan Provincial People's Hospital (3, 37.5%)"
511,8,Chinese Academy of Medical Sciences & Peking Union Medical College,8,1.0,"Chinese Academy of Medical Sciences & Peking Union Medical College (8, 100.0%)"
512,8,China Pharmaceutical University,7,0.875,"China Pharmaceutical University (7, 87.5%); Institute of Genetics and Molecular and Cellular Biology (1, 12.5%)"
513,8,Kunming University of Science and Technology,8,1.0,"Kunming University of Science and Technology (8, 100.0%)"
514,8,Second Affiliated Hospital of Kunming Medical College,5,0.625,"Second Affiliated Hospital of Kunming Medical College (5, 62.5%); Yunnan Cancer Hospital (2, 25.0%); Department of Respiratory and Critical Care, Yunnan Second People’s Hospital, Kunming, Yunnan Province, China (1, 12.5%)"
